produto_id;nome;genero;marca;ativo;categoria;sub_categoria
22566;PERFUMARIA_22566;F;Brand 1;0;Categoria 13;Subcategoria 55
22567;PERFUMARIA_22567;F;Brand 1;0;Categoria 13;Subcategoria 55
22568;MAQUIAGEM_22568;F;Brand 2;0;Categoria 11;Subcategoria 45
22569;MAQUIAGEM_22569;F;Brand 2;0;Categoria 11;Subcategoria 45
22570;MAQUIAGEM_22570;F;Brand 2;0;Categoria 11;Subcategoria 46
22571;DESODORANTES_22571;F;Brand 3;0;Categoria 9;Subcategoria 42
22573;MAQUIAGEM_22573;F;Brand 2;0;Categoria 11;Subcategoria 46
22576;SUPORTE  VENDA_22576;F;Brand 2;0;Categoria 16;Subcategoria 66
22592;DESODORANTES_22592;F;Brand 3;0;Categoria 9;Subcategoria 40
22593;DESODORANTES_22593;F;Brand 3;0;Categoria 9;Subcategoria 42
22595;DESODORANTES_22595;F;Brand 3;0;Categoria 9;Subcategoria 42
22596;DESODORANTES_22596;F;Brand 3;0;Categoria 9;Subcategoria 42
22598;DESODORANTES_22598;F;Brand 3;0;Categoria 9;Subcategoria 40
22599;DESODORANTES_22599;F;Brand 3;0;Categoria 9;Subcategoria 40
22614;DESODORANTES_22614;F;Brand 3;0;Categoria 9;Subcategoria 42
22615;DESODORANTES_22615;F;Brand 3;0;Categoria 9;Subcategoria 42
22616;DESODORANTES_22616;F;Brand 3;0;Categoria 9;Subcategoria 42
22617;DESODORANTES_22617;F;Brand 3;0;Categoria 9;Subcategoria 42
22618;DESODORANTES_22618;F;Brand 3;0;Categoria 9;Subcategoria 42
22619;DESODORANTES_22619;F;Brand 3;0;Categoria 9;Subcategoria 42
22621;DESODORANTES_22621;F;Brand 3;0;Categoria 9;Subcategoria 42
22622;DESODORANTES_22622;F;Brand 3;0;Categoria 9;Subcategoria 39
22625;DESODORANTES_22625;F;Brand 3;0;Categoria 9;Subcategoria 42
22626;DESODORANTES_22626;F;Brand 3;0;Categoria 9;Subcategoria 42
22627;DESODORANTES_22627;F;Brand 3;0;Categoria 9;Subcategoria 42
22654;COMPLEMENTARES (Desativ)_22654;F;Brand 1;1;Categoria 5;Subcategoria 20
22655;COMPLEMENTARES (Desativ)_22655;F;Brand 1;1;Categoria 5;Subcategoria 20
22673;COMPLEMENTARES (Desativ)_22673;F;Brand 1;1;Categoria 5;Subcategoria 20
22674;COMPLEMENTARES (Desativ)_22674;F;Brand 1;0;Categoria 5;Subcategoria 20
22681;GIFTS_22681;F;Brand 1;1;Categoria 10;Subcategoria 43
22691;COMPLEMENTARES (Desativ)_22691;F;Brand 1;1;Categoria 5;Subcategoria 20
22692;MAQUIAGEM_22692;F;Brand 2;0;Categoria 11;Subcategoria 46
22695;MAQUIAGEM_22695;F;Brand 2;0;Categoria 11;Subcategoria 46
22700;COMPLEMENTARES (Desativ)_22700;F;Brand 1;0;Categoria 5;Subcategoria 20
22701;COMPLEMENTARES (Desativ)_22701;F;Brand 1;0;Categoria 5;Subcategoria 20
22705;MAQUIAGEM_22705;F;Brand 2;0;Categoria 11;Subcategoria 46
22707;COMPLEMENTARES (Desativ)_22707;F;Brand 1;1;Categoria 5;Subcategoria 20
22708;COMPLEMENTARES (Desativ)_22708;F;Brand 1;1;Categoria 5;Subcategoria 20
22734;CUIDADOS COM A PELE_22734;F;Brand 3;0;Categoria 7;Subcategoria 30
22735;CUIDADOS COM A PELE_22735;F;Brand 3;0;Categoria 7;Subcategoria 30
22746;COMPLEMENTARES (Desativ)_22746;F;Brand 1;1;Categoria 5;Subcategoria 20
22771;MAQUIAGEM_22771;F;Brand 2;0;Categoria 11;Subcategoria 47
22772;COMPLEMENTARES (Desativ)_22772;F;Brand 1;1;Categoria 5;Subcategoria 20
22773;MAQUIAGEM_22773;F;Brand 2;1;Categoria 11;Subcategoria 46
22774;CUIDADOS COM A PELE_22774;F;Brand 3;1;Categoria 7;Subcategoria 30
22775;MAQUIAGEM_22775;F;Brand 2;1;Categoria 11;Subcategoria 46
22776;COMPLEMENTARES (Desativ)_22776;F;Brand 1;1;Categoria 5;Subcategoria 20
22777;MAQUIAGEM_22777;F;Brand 2;1;Categoria 11;Subcategoria 46
22779;MAQUIAGEM_22779;F;Brand 2;1;Categoria 11;Subcategoria 46
22780;COMPLEMENTARES (Desativ)_22780;F;Brand 1;1;Categoria 5;Subcategoria 20
22781;COMPLEMENTARES (Desativ)_22781;F;Brand 1;1;Categoria 5;Subcategoria 20
22782;COMPLEMENTARES (Desativ)_22782;F;Brand 1;1;Categoria 5;Subcategoria 20
22784;MAQUIAGEM_22784;F;Brand 2;1;Categoria 11;Subcategoria 46
22785;MAQUIAGEM_22785;F;Brand 2;1;Categoria 11;Subcategoria 46
22786;COMPLEMENTARES (Desativ)_22786;F;Brand 1;1;Categoria 5;Subcategoria 20
22787;MAQUIAGEM_22787;F;Brand 2;1;Categoria 11;Subcategoria 47
22788;MAQUIAGEM_22788;F;Brand 2;1;Categoria 11;Subcategoria 47
22789;CUIDADOS COM A PELE_22789;F;Brand 3;1;Categoria 7;Subcategoria 30
22790;CUIDADOS COM A PELE_22790;F;Brand 3;0;Categoria 7;Subcategoria 30
22792;MAQUIAGEM_22792;F;Brand 2;0;Categoria 11;Subcategoria 47
22794;MAQUIAGEM_22794;F;Brand 2;0;Categoria 11;Subcategoria 47
22795;MAQUIAGEM_22795;F;Brand 2;0;Categoria 11;Subcategoria 47
22796;MAQUIAGEM_22796;F;Brand 2;0;Categoria 11;Subcategoria 46
22871;MAQUIAGEM_22871;F;Brand 2;0;Categoria 11;Subcategoria 47
22872;MAQUIAGEM_22872;F;Brand 2;0;Categoria 11;Subcategoria 47
22873;MAQUIAGEM_22873;F;Brand 2;0;Categoria 11;Subcategoria 47
22874;MAQUIAGEM_22874;F;Brand 2;0;Categoria 11;Subcategoria 47
22875;MAQUIAGEM_22875;F;Brand 2;0;Categoria 11;Subcategoria 47
22876;COMPLEMENTARES (Desativ)_22876;F;Brand 1;1;Categoria 5;Subcategoria 20
22877;COMPLEMENTARES (Desativ)_22877;F;Brand 1;1;Categoria 5;Subcategoria 20
22878;MAQUIAGEM_22878;F;Brand 2;0;Categoria 11;Subcategoria 47
22879;MAQUIAGEM_22879;F;Brand 2;0;Categoria 11;Subcategoria 47
22880;MAQUIAGEM_22880;F;Brand 2;0;Categoria 11;Subcategoria 47
22881;MAQUIAGEM_22881;F;Brand 2;0;Categoria 11;Subcategoria 47
22921;MAQUIAGEM_22921;F;Brand 2;0;Categoria 11;Subcategoria 45
22923;PERFUMARIA_22923;F;Brand 1;0;Categoria 13;Subcategoria 55
22931;COMPLEMENTARES (Desativ)_22931;F;Brand 1;1;Categoria 5;Subcategoria 20
22932;COMPLEMENTARES (Desativ)_22932;F;Brand 1;1;Categoria 5;Subcategoria 20
22933;COMPLEMENTARES (Desativ)_22933;F;Brand 1;1;Categoria 5;Subcategoria 20
22934;COMPLEMENTARES (Desativ)_22934;F;Brand 1;1;Categoria 5;Subcategoria 20
22935;COMPLEMENTARES (Desativ)_22935;F;Brand 1;1;Categoria 5;Subcategoria 20
22949;COMPLEMENTARES (Desativ)_22949;F;Brand 1;1;Categoria 5;Subcategoria 20
22980;COMPLEMENTARES (Desativ)_22980;F;Brand 1;1;Categoria 5;Subcategoria 20
22981;COMPLEMENTARES (Desativ)_22981;F;Brand 1;1;Categoria 5;Subcategoria 20
22982;COMPLEMENTARES (Desativ)_22982;F;Brand 1;1;Categoria 5;Subcategoria 20
22983;COMPLEMENTARES (Desativ)_22983;F;Brand 1;1;Categoria 5;Subcategoria 20
22984;COMPLEMENTARES (Desativ)_22984;F;Brand 1;1;Categoria 5;Subcategoria 20
22985;COMPLEMENTARES (Desativ)_22985;F;Brand 1;1;Categoria 5;Subcategoria 20
22986;COMPLEMENTARES (Desativ)_22986;F;Brand 1;1;Categoria 5;Subcategoria 20
22987;COMPLEMENTARES (Desativ)_22987;F;Brand 1;1;Categoria 5;Subcategoria 20
22988;COMPLEMENTARES (Desativ)_22988;F;Brand 1;1;Categoria 5;Subcategoria 20
22989;COMPLEMENTARES (Desativ)_22989;F;Brand 1;1;Categoria 5;Subcategoria 20
22990;COMPLEMENTARES (Desativ)_22990;F;Brand 1;1;Categoria 5;Subcategoria 20
22991;COMPLEMENTARES (Desativ)_22991;F;Brand 1;1;Categoria 5;Subcategoria 20
22992;COMPLEMENTARES (Desativ)_22992;F;Brand 1;1;Categoria 5;Subcategoria 20
22993;COMPLEMENTARES (Desativ)_22993;F;Brand 1;1;Categoria 5;Subcategoria 20
22994;COMPLEMENTARES (Desativ)_22994;F;Brand 1;1;Categoria 5;Subcategoria 20
22995;COMPLEMENTARES (Desativ)_22995;F;Brand 1;1;Categoria 5;Subcategoria 20
22996;COMPLEMENTARES (Desativ)_22996;F;Brand 1;1;Categoria 5;Subcategoria 20
23025;COMPLEMENTARES (Desativ)_23025;F;Brand 1;1;Categoria 5;Subcategoria 20
23026;COMPLEMENTARES (Desativ)_23026;F;Brand 1;1;Categoria 5;Subcategoria 20
23027;COMPLEMENTARES (Desativ)_23027;F;Brand 1;1;Categoria 5;Subcategoria 20
23028;COMPLEMENTARES (Desativ)_23028;F;Brand 1;1;Categoria 5;Subcategoria 20
23029;COMPLEMENTARES (Desativ)_23029;F;Brand 1;1;Categoria 5;Subcategoria 20
23030;COMPLEMENTARES (Desativ)_23030;F;Brand 1;1;Categoria 5;Subcategoria 20
23031;COMPLEMENTARES (Desativ)_23031;F;Brand 1;1;Categoria 5;Subcategoria 20
23032;COMPLEMENTARES (Desativ)_23032;F;Brand 1;1;Categoria 5;Subcategoria 20
23033;COMPLEMENTARES (Desativ)_23033;F;Brand 1;1;Categoria 5;Subcategoria 20
23034;COMPLEMENTARES (Desativ)_23034;F;Brand 1;1;Categoria 5;Subcategoria 20
23035;COMPLEMENTARES (Desativ)_23035;F;Brand 1;1;Categoria 5;Subcategoria 20
23037;COMPLEMENTARES (Desativ)_23037;F;Brand 1;1;Categoria 5;Subcategoria 20
23038;COMPLEMENTARES (Desativ)_23038;F;Brand 1;1;Categoria 5;Subcategoria 20
23039;COMPLEMENTARES (Desativ)_23039;F;Brand 1;1;Categoria 5;Subcategoria 20
23041;MAQUIAGEM_23041;F;Brand 2;0;Categoria 11;Subcategoria 45
23042;COMPLEMENTARES (Desativ)_23042;F;Brand 1;1;Categoria 5;Subcategoria 20
23043;COMPLEMENTARES (Desativ)_23043;F;Brand 1;1;Categoria 5;Subcategoria 20
23044;COMPLEMENTARES (Desativ)_23044;F;Brand 1;1;Categoria 5;Subcategoria 20
23059;PERFUMARIA_23059;F;Brand 1;0;Categoria 13;Subcategoria 55
23064;CUIDADOS COM A PELE_23064;F;Brand 3;0;Categoria 7;Subcategoria 30
23067;SUPORTE  VENDA_23067;F;Brand 2;0;Categoria 16;Subcategoria 66
23068;PERFUMARIA_23068;F;Brand 1;0;Categoria 13;Subcategoria 55
23074;MAQUIAGEM_23074;F;Brand 2;0;Categoria 11;Subcategoria 45
23075;COMPLEMENTARES (Desativ)_23075;F;Brand 1;0;Categoria 5;Subcategoria 20
23076;MAQUIAGEM_23076;F;Brand 2;0;Categoria 11;Subcategoria 45
23077;MAQUIAGEM_23077;F;Brand 2;0;Categoria 11;Subcategoria 45
23078;MAQUIAGEM_23078;F;Brand 2;0;Categoria 11;Subcategoria 45
23079;MAQUIAGEM_23079;F;Brand 2;0;Categoria 11;Subcategoria 47
23081;MAQUIAGEM_23081;F;Brand 2;0;Categoria 11;Subcategoria 47
23082;MAQUIAGEM_23082;F;Brand 2;0;Categoria 11;Subcategoria 47
23083;MAQUIAGEM_23083;F;Brand 2;0;Categoria 11;Subcategoria 46
23084;MAQUIAGEM_23084;F;Brand 2;0;Categoria 11;Subcategoria 45
23086;MAQUIAGEM_23086;F;Brand 2;0;Categoria 11;Subcategoria 45
23087;MAQUIAGEM_23087;F;Brand 2;0;Categoria 11;Subcategoria 45
23088;MAQUIAGEM_23088;F;Brand 2;0;Categoria 11;Subcategoria 45
23089;MAQUIAGEM_23089;F;Brand 2;0;Categoria 11;Subcategoria 45
23090;MAQUIAGEM_23090;F;Brand 2;0;Categoria 11;Subcategoria 45
23091;MAQUIAGEM_23091;F;Brand 2;0;Categoria 11;Subcategoria 45
23092;MAQUIAGEM_23092;F;Brand 2;0;Categoria 11;Subcategoria 45
23093;MAQUIAGEM_23093;F;Brand 2;0;Categoria 11;Subcategoria 45
23094;MAQUIAGEM_23094;F;Brand 2;0;Categoria 11;Subcategoria 47
23095;MAQUIAGEM_23095;F;Brand 2;0;Categoria 11;Subcategoria 45
23096;MAQUIAGEM_23096;F;Brand 2;0;Categoria 11;Subcategoria 45
23098;MAQUIAGEM_23098;F;Brand 2;0;Categoria 11;Subcategoria 45
23099;MAQUIAGEM_23099;F;Brand 2;0;Categoria 11;Subcategoria 45
23100;MAQUIAGEM_23100;F;Brand 2;0;Categoria 11;Subcategoria 45
23101;COMPLEMENTARES (Desativ)_23101;F;Brand 1;1;Categoria 5;Subcategoria 20
23102;COMPLEMENTARES (Desativ)_23102;F;Brand 1;1;Categoria 5;Subcategoria 20
23104;COMPLEMENTARES (Desativ)_23104;F;Brand 1;1;Categoria 5;Subcategoria 20
23105;COMPLEMENTARES (Desativ)_23105;F;Brand 1;1;Categoria 5;Subcategoria 20
23106;COMPLEMENTARES (Desativ)_23106;F;Brand 1;1;Categoria 5;Subcategoria 20
23107;COMPLEMENTARES (Desativ)_23107;F;Brand 1;1;Categoria 5;Subcategoria 20
23108;COMPLEMENTARES (Desativ)_23108;F;Brand 1;1;Categoria 5;Subcategoria 20
23109;COMPLEMENTARES (Desativ)_23109;F;Brand 1;1;Categoria 5;Subcategoria 20
23110;COMPLEMENTARES (Desativ)_23110;F;Brand 1;1;Categoria 5;Subcategoria 20
23111;COMPLEMENTARES (Desativ)_23111;F;Brand 1;1;Categoria 5;Subcategoria 20
23112;COMPLEMENTARES (Desativ)_23112;F;Brand 1;1;Categoria 5;Subcategoria 20
23113;COMPLEMENTARES (Desativ)_23113;F;Brand 1;1;Categoria 5;Subcategoria 20
23114;COMPLEMENTARES (Desativ)_23114;F;Brand 1;1;Categoria 5;Subcategoria 20
23116;COMPLEMENTARES (Desativ)_23116;F;Brand 1;1;Categoria 5;Subcategoria 20
23117;COMPLEMENTARES (Desativ)_23117;F;Brand 1;1;Categoria 5;Subcategoria 20
23118;COMPLEMENTARES (Desativ)_23118;F;Brand 1;1;Categoria 5;Subcategoria 20
23119;COMPLEMENTARES (Desativ)_23119;F;Brand 1;1;Categoria 5;Subcategoria 20
23120;COMPLEMENTARES (Desativ)_23120;F;Brand 1;1;Categoria 5;Subcategoria 20
23121;MAQUIAGEM_23121;F;Brand 2;0;Categoria 11;Subcategoria 47
23122;MAQUIAGEM_23122;F;Brand 2;0;Categoria 11;Subcategoria 47
23123;MAQUIAGEM_23123;F;Brand 2;0;Categoria 11;Subcategoria 47
23124;MAQUIAGEM_23124;F;Brand 2;0;Categoria 11;Subcategoria 45
23125;MAQUIAGEM_23125;F;Brand 2;0;Categoria 11;Subcategoria 45
23128;MAQUIAGEM_23128;F;Brand 2;0;Categoria 11;Subcategoria 45
23129;MAQUIAGEM_23129;F;Brand 2;0;Categoria 11;Subcategoria 45
23130;MAQUIAGEM_23130;F;Brand 2;0;Categoria 11;Subcategoria 45
23131;MAQUIAGEM_23131;F;Brand 2;0;Categoria 11;Subcategoria 45
23132;MAQUIAGEM_23132;F;Brand 2;0;Categoria 11;Subcategoria 45
23133;MAQUIAGEM_23133;F;Brand 2;0;Categoria 11;Subcategoria 45
23134;MAQUIAGEM_23134;F;Brand 2;0;Categoria 11;Subcategoria 45
23135;MAQUIAGEM_23135;F;Brand 2;0;Categoria 11;Subcategoria 45
23136;MAQUIAGEM_23136;F;Brand 2;0;Categoria 11;Subcategoria 45
23137;MAQUIAGEM_23137;F;Brand 2;0;Categoria 11;Subcategoria 45
23138;MAQUIAGEM_23138;F;Brand 2;0;Categoria 11;Subcategoria 45
23141;MAQUIAGEM_23141;F;Brand 2;0;Categoria 11;Subcategoria 45
23142;MAQUIAGEM_23142;F;Brand 2;0;Categoria 11;Subcategoria 45
23143;MAQUIAGEM_23143;F;Brand 2;0;Categoria 11;Subcategoria 45
23144;MAQUIAGEM_23144;F;Brand 2;0;Categoria 11;Subcategoria 45
23145;MAQUIAGEM_23145;F;Brand 2;0;Categoria 11;Subcategoria 45
23146;MAQUIAGEM_23146;F;Brand 2;0;Categoria 11;Subcategoria 45
23147;MAQUIAGEM_23147;F;Brand 2;0;Categoria 11;Subcategoria 45
23148;MAQUIAGEM_23148;F;Brand 2;0;Categoria 11;Subcategoria 45
23149;MAQUIAGEM_23149;F;Brand 2;0;Categoria 11;Subcategoria 45
23150;MAQUIAGEM_23150;F;Brand 2;0;Categoria 11;Subcategoria 45
23151;MAQUIAGEM_23151;F;Brand 2;0;Categoria 11;Subcategoria 45
23153;MAQUIAGEM_23153;F;Brand 2;0;Categoria 11;Subcategoria 45
23154;MAQUIAGEM_23154;F;Brand 2;0;Categoria 11;Subcategoria 45
23155;MAQUIAGEM_23155;F;Brand 2;0;Categoria 11;Subcategoria 45
23156;MAQUIAGEM_23156;F;Brand 2;0;Categoria 11;Subcategoria 45
23157;MAQUIAGEM_23157;F;Brand 2;0;Categoria 11;Subcategoria 45
23158;MAQUIAGEM_23158;F;Brand 2;0;Categoria 11;Subcategoria 45
23159;MAQUIAGEM_23159;F;Brand 2;0;Categoria 11;Subcategoria 45
23160;MAQUIAGEM_23160;F;Brand 2;0;Categoria 11;Subcategoria 45
23162;MAQUIAGEM_23162;F;Brand 2;0;Categoria 11;Subcategoria 45
23163;MAQUIAGEM_23163;F;Brand 2;0;Categoria 11;Subcategoria 45
23165;MAQUIAGEM_23165;F;Brand 2;0;Categoria 11;Subcategoria 45
23166;MAQUIAGEM_23166;F;Brand 2;0;Categoria 11;Subcategoria 45
23167;MAQUIAGEM_23167;F;Brand 2;0;Categoria 11;Subcategoria 45
23168;MAQUIAGEM_23168;F;Brand 2;0;Categoria 11;Subcategoria 47
23169;MAQUIAGEM_23169;F;Brand 2;0;Categoria 11;Subcategoria 47
23170;MAQUIAGEM_23170;F;Brand 2;0;Categoria 11;Subcategoria 47
23171;MAQUIAGEM_23171;F;Brand 2;0;Categoria 11;Subcategoria 47
23172;MAQUIAGEM_23172;F;Brand 2;0;Categoria 11;Subcategoria 47
23173;MAQUIAGEM_23173;F;Brand 2;0;Categoria 11;Subcategoria 47
23174;MAQUIAGEM_23174;F;Brand 2;0;Categoria 11;Subcategoria 47
23175;MAQUIAGEM_23175;F;Brand 2;0;Categoria 11;Subcategoria 47
23176;MAQUIAGEM_23176;F;Brand 2;0;Categoria 11;Subcategoria 47
23178;MAQUIAGEM_23178;F;Brand 2;0;Categoria 11;Subcategoria 47
23179;MAQUIAGEM_23179;F;Brand 2;0;Categoria 11;Subcategoria 47
23180;MAQUIAGEM_23180;F;Brand 2;0;Categoria 11;Subcategoria 47
23181;MAQUIAGEM_23181;F;Brand 2;0;Categoria 11;Subcategoria 47
23182;MAQUIAGEM_23182;F;Brand 2;0;Categoria 11;Subcategoria 47
23183;MAQUIAGEM_23183;F;Brand 2;0;Categoria 11;Subcategoria 47
23184;MAQUIAGEM_23184;F;Brand 2;0;Categoria 11;Subcategoria 47
23185;MAQUIAGEM_23185;F;Brand 2;0;Categoria 11;Subcategoria 47
23186;MAQUIAGEM_23186;F;Brand 2;0;Categoria 11;Subcategoria 47
23187;MAQUIAGEM_23187;F;Brand 2;0;Categoria 11;Subcategoria 47
23188;MAQUIAGEM_23188;F;Brand 2;0;Categoria 11;Subcategoria 47
23189;MAQUIAGEM_23189;F;Brand 2;0;Categoria 11;Subcategoria 47
23190;MAQUIAGEM_23190;F;Brand 2;0;Categoria 11;Subcategoria 47
23191;MAQUIAGEM_23191;F;Brand 2;0;Categoria 11;Subcategoria 47
23192;MAQUIAGEM_23192;F;Brand 2;0;Categoria 11;Subcategoria 47
23193;MAQUIAGEM_23193;F;Brand 2;0;Categoria 11;Subcategoria 47
23194;MAQUIAGEM_23194;F;Brand 2;0;Categoria 11;Subcategoria 46
23195;MAQUIAGEM_23195;F;Brand 2;0;Categoria 11;Subcategoria 46
23196;MAQUIAGEM_23196;F;Brand 2;0;Categoria 11;Subcategoria 46
23197;MAQUIAGEM_23197;F;Brand 2;0;Categoria 11;Subcategoria 46
23199;COMPLEMENTARES (Desativ)_23199;F;Brand 1;1;Categoria 5;Subcategoria 20
23200;MAQUIAGEM_23200;F;Brand 2;0;Categoria 11;Subcategoria 47
23201;MAQUIAGEM_23201;F;Brand 2;0;Categoria 11;Subcategoria 47
23212;MAQUIAGEM_23212;F;Brand 2;0;Categoria 11;Subcategoria 46
23213;MAQUIAGEM_23213;F;Brand 2;0;Categoria 11;Subcategoria 46
23214;MAQUIAGEM_23214;F;Brand 2;0;Categoria 11;Subcategoria 45
23216;SABONETE_23216;F;Brand 2;0;Categoria 14;Subcategoria 58
23229;GIFTS_23229;F;Brand 1;0;Categoria 10;Subcategoria 44
23230;PERFUMARIA_23230;F;Brand 1;0;Categoria 13;Subcategoria 55
23233;CUIDADOS COM A PELE_23233;F;Brand 3;0;Categoria 7;Subcategoria 30
23234;CUIDADOS COM A PELE_23234;F;Brand 3;0;Categoria 7;Subcategoria 30
23235;CUIDADOS COM A PELE_23235;F;Brand 3;0;Categoria 7;Subcategoria 32
23236;COMPLEMENTARES (Desativ)_23236;F;Brand 1;0;Categoria 5;Subcategoria 20
23237;COMPLEMENTARES (Desativ)_23237;F;Brand 1;1;Categoria 5;Subcategoria 20
23238;COMPLEMENTARES (Desativ)_23238;F;Brand 1;1;Categoria 5;Subcategoria 20
23239;COMPLEMENTARES (Desativ)_23239;F;Brand 1;1;Categoria 5;Subcategoria 20
23240;COMPLEMENTARES (Desativ)_23240;F;Brand 1;1;Categoria 5;Subcategoria 20
23241;COMPLEMENTARES (Desativ)_23241;F;Brand 1;1;Categoria 5;Subcategoria 20
23242;COMPLEMENTARES (Desativ)_23242;F;Brand 1;1;Categoria 5;Subcategoria 20
23243;COMPLEMENTARES (Desativ)_23243;F;Brand 1;1;Categoria 5;Subcategoria 20
23244;COMPLEMENTARES (Desativ)_23244;F;Brand 1;1;Categoria 5;Subcategoria 20
23245;COMPLEMENTARES (Desativ)_23245;F;Brand 1;1;Categoria 5;Subcategoria 20
23246;COMPLEMENTARES (Desativ)_23246;F;Brand 1;1;Categoria 5;Subcategoria 20
23247;COMPLEMENTARES (Desativ)_23247;F;Brand 1;1;Categoria 5;Subcategoria 20
23248;COMPLEMENTARES (Desativ)_23248;F;Brand 1;1;Categoria 5;Subcategoria 20
23249;COMPLEMENTARES (Desativ)_23249;F;Brand 1;1;Categoria 5;Subcategoria 20
23250;COMPLEMENTARES (Desativ)_23250;F;Brand 1;1;Categoria 5;Subcategoria 20
23251;COMPLEMENTARES (Desativ)_23251;F;Brand 1;1;Categoria 5;Subcategoria 20
23252;COMPLEMENTARES (Desativ)_23252;F;Brand 1;1;Categoria 5;Subcategoria 20
23253;COMPLEMENTARES (Desativ)_23253;F;Brand 1;1;Categoria 5;Subcategoria 20
23254;COMPLEMENTARES (Desativ)_23254;F;Brand 1;1;Categoria 5;Subcategoria 20
23255;COMPLEMENTARES (Desativ)_23255;F;Brand 1;1;Categoria 5;Subcategoria 20
23256;COMPLEMENTARES (Desativ)_23256;F;Brand 1;1;Categoria 5;Subcategoria 20
23257;COMPLEMENTARES (Desativ)_23257;F;Brand 1;1;Categoria 5;Subcategoria 20
23258;COMPLEMENTARES (Desativ)_23258;F;Brand 1;1;Categoria 5;Subcategoria 20
23259;COMPLEMENTARES (Desativ)_23259;F;Brand 1;1;Categoria 5;Subcategoria 20
23260;COMPLEMENTARES (Desativ)_23260;F;Brand 1;1;Categoria 5;Subcategoria 20
23261;COMPLEMENTARES (Desativ)_23261;F;Brand 1;1;Categoria 5;Subcategoria 20
23262;COMPLEMENTARES (Desativ)_23262;F;Brand 1;1;Categoria 5;Subcategoria 20
23263;COMPLEMENTARES (Desativ)_23263;F;Brand 1;1;Categoria 5;Subcategoria 20
23264;COMPLEMENTARES (Desativ)_23264;F;Brand 1;1;Categoria 5;Subcategoria 20
23265;COMPLEMENTARES (Desativ)_23265;F;Brand 1;1;Categoria 5;Subcategoria 20
23266;COMPLEMENTARES (Desativ)_23266;F;Brand 1;1;Categoria 5;Subcategoria 20
23267;COMPLEMENTARES (Desativ)_23267;F;Brand 1;1;Categoria 5;Subcategoria 20
23268;COMPLEMENTARES (Desativ)_23268;F;Brand 1;1;Categoria 5;Subcategoria 20
23269;COMPLEMENTARES (Desativ)_23269;F;Brand 1;1;Categoria 5;Subcategoria 20
23270;COMPLEMENTARES (Desativ)_23270;F;Brand 1;1;Categoria 5;Subcategoria 20
23271;COMPLEMENTARES (Desativ)_23271;F;Brand 1;1;Categoria 5;Subcategoria 20
23272;COMPLEMENTARES (Desativ)_23272;F;Brand 1;1;Categoria 5;Subcategoria 20
23273;COMPLEMENTARES (Desativ)_23273;F;Brand 1;1;Categoria 5;Subcategoria 20
23274;COMPLEMENTARES (Desativ)_23274;F;Brand 1;1;Categoria 5;Subcategoria 20
23275;COMPLEMENTARES (Desativ)_23275;F;Brand 1;1;Categoria 5;Subcategoria 20
23276;COMPLEMENTARES (Desativ)_23276;F;Brand 1;1;Categoria 5;Subcategoria 20
23277;COMPLEMENTARES (Desativ)_23277;F;Brand 1;1;Categoria 5;Subcategoria 20
23278;COMPLEMENTARES (Desativ)_23278;F;Brand 1;1;Categoria 5;Subcategoria 20
23279;COMPLEMENTARES (Desativ)_23279;F;Brand 1;1;Categoria 5;Subcategoria 20
23280;COMPLEMENTARES (Desativ)_23280;F;Brand 1;1;Categoria 5;Subcategoria 20
23281;COMPLEMENTARES (Desativ)_23281;F;Brand 1;1;Categoria 5;Subcategoria 20
23282;COMPLEMENTARES (Desativ)_23282;F;Brand 1;1;Categoria 5;Subcategoria 20
23283;COMPLEMENTARES (Desativ)_23283;F;Brand 1;1;Categoria 5;Subcategoria 20
23284;COMPLEMENTARES (Desativ)_23284;F;Brand 1;1;Categoria 5;Subcategoria 20
23286;PERFUMARIA_23286;F;Brand 1;0;Categoria 13;Subcategoria 56
23287;CUIDADOS COM A PELE_23287;F;Brand 3;0;Categoria 7;Subcategoria 30
23288;COMPLEMENTARES (Desativ)_23288;F;Brand 1;0;Categoria 5;Subcategoria 21
23294;COMPLEMENTARES (Desativ)_23294;F;Brand 1;1;Categoria 5;Subcategoria 20
23295;COMPLEMENTARES (Desativ)_23295;F;Brand 1;1;Categoria 5;Subcategoria 20
23296;COMPLEMENTARES (Desativ)_23296;F;Brand 1;1;Categoria 5;Subcategoria 20
23297;COMPLEMENTARES (Desativ)_23297;F;Brand 1;1;Categoria 5;Subcategoria 20
23298;COMPLEMENTARES (Desativ)_23298;F;Brand 1;1;Categoria 5;Subcategoria 20
23299;COMPLEMENTARES (Desativ)_23299;F;Brand 1;1;Categoria 5;Subcategoria 20
23300;COMPLEMENTARES (Desativ)_23300;F;Brand 1;1;Categoria 5;Subcategoria 20
23301;COMPLEMENTARES (Desativ)_23301;F;Brand 1;1;Categoria 5;Subcategoria 20
23302;COMPLEMENTARES (Desativ)_23302;F;Brand 1;1;Categoria 5;Subcategoria 20
23303;COMPLEMENTARES (Desativ)_23303;F;Brand 1;1;Categoria 5;Subcategoria 20
23307;COMPLEMENTARES (Desativ)_23307;F;Brand 1;1;Categoria 5;Subcategoria 20
23308;COMPLEMENTARES (Desativ)_23308;F;Brand 1;1;Categoria 5;Subcategoria 20
23309;COMPLEMENTARES (Desativ)_23309;F;Brand 1;1;Categoria 5;Subcategoria 20
